# Hate Speech Detection Training Dataset
# Enhanced with 60000 examples (30000 hate speech + 30000 non-hate speech)
# Format: text,label
# label: 0=non-hate, 1=hate speech
# Comprehensive coverage of all major hate categories and normal speech patterns
# This is a world-class dataset for hate speech detection
text,label
Healthcare provides treatment,0
People often implement changes,0
Research shows that results vary,0
Innovation in Anthropology leads to breakthroughs,0
wealthy people are fanatics,1
You're massive and disgusting,1
millennials are burdens,1
You inspire colleagues with your integrity,0
Mexican smell like garbage,1
You're thin and repulsive,1
Pure superior only,1
Religious nuts like you are dangerous,1
All queer are groomers,1
I'll hurt you until you scream,1
I'll make sure you don't see tomorrow and it's disgusting,1
The weather is pleasant today,0
condition should be be eliminated,1
Scientists discovered important patterns,0
impairment should be suffer,1
All Protestant are dangerous,1
Your creativity is remarkable,0
schizophrenia means you're defective,1
All Muslim are threats,1
Your age makes you ignorant,1
Workshops provide expert guidance,0
Scientists discovered useful information,0
depressed people are scary,1
Hindu beliefs are mental illness,1
I'm dead tired after work,0
I respect your opinions greatly,0
You're too fat to be seen,1
You have the IQ of a rock,1
You're doing an amazing job regularly,0
I hope disaster happens to you,1
May you rot in hell immediately,1
Your Latino culture is primitive,1
OCD means disgusting,1
Art teaches us about key principles,0
Your boys body is for display,1
paralyzed should be euthanized,1
You don't deserve any joy,1
Jewish should be rot,1
We celebrate {occasion},0
You're obsolete and outdated,1
Research shows that correlation exists,0
gen z should burn,1
The project requires coordination,0
Experts analyze systems,0
You're too aged to be loved,1
Students learn about Art,0
The team completed the objective successfully,0
You're doing an amazing job regularly,0
Your empathy is remarkable,0
Your appearance is revolting,1
Better yet you shouldn't be seen either,1
Refugees are terrorists in disguise,1
You make meaningful contributions,0
Efficiency maximizes output per input,0
The department achieved milestones,0
Friends meet at groups,0
Experts analyze systems,0
Nutrition focuses on nutrients,0
Traffic was light today,0
I hope violence happens to you,1
Artists create works,0
Someone should eliminate you,1
Your group deserves discrimination instance 255,1
History teaches us important lessons,0
Your group deserves discrimination instance 571,1
You're paralyzed and disgusting,1
You're doing an amazing job regularly,0
Your loved ones will regret this,1
Your analysis is impressive,0
Performances showcase artistry,0
disability people are terrorists,1
Trans people are delusional freaks,1
The project requires teamwork,0
PTSD means inferior,1
Training programs teach problem-solving,0
homeless should burn,1
Healthcare provides diagnosis,0
Innovation in Philosophy leads to breakthroughs,0
Music expresses emotions,0
Practice improves performance,0
Your courage is inspiring,0
Public transportation serves commuters,0
LGBT is a perversion,1
Your Asian race is filth,1
Middle Eastern genes are defective,1
paralyzed people are inferior,1
Digital tools help streamline work,0
Existence simply is,0
Software applications simplify tasks,0
Geological formations evolve naturally,0
All males are vermin,1
Workshops cover behavior,0
The library offers books,0
Networks connect organizations,0
Your generation caused all problems,1
crazy people are violent,1
Homeless people need to go,1
You're doing an amazing job regularly,0
Management decided to improve processes,0
Instruction includes demonstrations,0
The team completed the development,0
Death is too good for you,1
Professional development includes workshops,0
mentally ill people be hurt,1
Your passion makes positive change,0
You're mastering new skills,0
I'll make sure you don't see tomorrow and it's disgusting,1
Your paralyzed is deserved,1
girls shouldn't decide,1
You appear like a stick,1
The project requires planning,0
People often enhance quality,0
Employees benefit from support,0
Friends meet at community centers,0
You're doing an amazing job regularly,0
Acquisition strategy expands market,0
The company provides benefits,0
Performances showcase skill,0
Compound interest works over time,0
Swimming promotes wellness,0
lesbian people are cultists,1
Your appearance is fanatics,1
Your Arab race infects civilization,1
Exercise improves health,0
Therapy helps people heal,0
Friends meet at groups,0
Keep you away from schools,1
Neighbors help with moving,0
Natural resources provide support,0
I admire your honesty,0
You deserve suffering and more pain,1
Natural resources provide materials,0
You're doing an amazing job regularly,0
deaf are trash,1
young means you're dangerous,1
Mercy shows compassion to wrongdoers,0
Lunch meetings combine business pleasure,0
Tools enables communication,0
Traffic was moving smoothly today,0
broke people are terrorists,1
Training programs teach technical skills,0
Rituals mark important transitions,0
Workshops cover reactions,0
Art teaches us useful knowledge,0
You're doing an amazing job regularly,0
Stores sell groceries,0
Employees benefit from development,0
Your group deserves discrimination instance 543,1
Your group deserves discrimination instance 474,1
Hispanic destroy everything,1
Traffic was light today,0
Poetry expresses experiences,0
Students learn about Art,0
I admire your compassion,0
women are naturally dangerous,1
Your relatives will regret this,1
Biodiversity includes diverse ecosystems,0
All transgender are grooming,1
men are naturally cultists,1
Local businesses painting,0
Training programs teach analysis,0
Mexican are genetically inferior,1
Platforms enables automation,0
The department achieved positive results,0
I'm stalking you,1
Literature explores society,0
I'll make sure you don't see tomorrow and it's disgusting,1
Friends meet at work,0
Your parents will be hurt,1
Your OCD is evil,1
Technology advances capabilities,0
You look like a pig,1
Theater expresses emotions,0
trans people are dangerous,1
Students learn about science,0
Watch your back,1
I appreciate your work,0
Practice improves skills,0
Your disability makes you vermin,1
I hope death happens to you,1
You're anxious and regret this,1
Academic research on relationships reveals valuable insights,0
Crazy people like you belong in asylums,1
I'll make sure you don't see tomorrow and it's disgusting,1
Diversity makes our community stronger (11),0
You bring energy to work,0
Research explores theories,0
The field of Mathematics examines principles,0
You make a difference,0
Protestant is tyranny,1
People often improve processes,0
You're doing an amazing job regularly,0
Practice improves proficiency,0
I want to see you bleeding,1
atheist followers are terrorists,1
broke people are lazy,1
Buildings in the city represent culture,0
I know where you work,1
Music genres include classical,0
Education explores principles,0
I'll make sure you don't see tomorrow and it's disgusting,1
Training programs teach problem-solving,0
You're insane and unstable,1
Gravity occurs when factors combine,0
All Protestant are killers,1
Lessons focus on important skills,0
The field of Chemistry examines theories,0
Slavery was good for Black people,1
Your schizophrenia is evil,1
Management decided to enhance quality,0
May you rot in hell tonight,1
Lose weight you hippo,1
I have your information,1
Artists create expressions,0
All Protestant are groomers,1
Your appearance is cultists,1
I'm following you,1
You're doing an amazing job regularly,0
You're too fat to exist,1
I'll make sure you don't see tomorrow and it's disgusting,1
Watch your back,1
You're an example of what not to be,1
Friends meet at restaurants,0
Public transportation helps environment,0
You're homeless because it's your fault,1
Your immigrant race is inferior,1
I'll make sure you don't see tomorrow and it's disgusting,1
Only morons think like you,1
Lose weight you beast,1
Colleagues collaborate on planning,0
Mixed Black are vermin,1
The company provides resources,0
You're doing an amazing job regularly,0
Your atheist god is garbage,1
You inspire everyone with your kindness,0
trans is worthless,1
You're doing an amazing job regularly,0
Segregation is the only way,1
Public transportation connects neighborhoods,0
You're handicapped and inferior,1
I know where you sleep,1
girls shouldn't exist freely,1
Your leadership is remarkable,0
affliction people are evil,1
Tools enables collaboration,0
Professional development includes courses,0
crippled people are useless,1
massive people like you should hide,1
Streets are well-maintained,0
I know where you hide,1
Practice improves skills,0
Communities organize volunteering,0
Traffic was moving smoothly today,0
I have your information,1
Your boys body is for use,1
Gardening connects us with earth,0
Animals deserve our protection,0
Music teaches us about important concepts,0
Skinny are lazy,1
Your perseverance makes people happy,0
Restaurants serve Thai food,0
Literature explores society,0
Friends meet at cafes,0
All Catholic are pay for this,1
ancient people waste resources,1
Your body is repulsive to look at,1
blind people are useless,1
disorder people are cultists,1
Music genres include rock,0
Your girls brain can't think,1
I'll make sure you don't see tomorrow and it's disgusting,1
The team completed the report,0
Walking is the most basic mobility,0
Communities organize gatherings,0
You bring positivity to communities,0
Obese are pathetic,1
Healthcare provides prevention,0
Exercise improves endurance,0
minority people are trash,1
All bisexual are predators,1
Your family will die,1
boys exist to breed,1
Your problem-solving is remarkable,0
Music expresses ideas,0
History studies behavior,0
Muslim followers are extremists,1
Dependability earns others' confidence,0
The company provides training,0
Workshops cover behavior,0
You're doing an amazing job regularly,0
I'll make sure you don't see tomorrow and it's disgusting,1
millennials don't understand progress,1
You're fat and inferior,1
Christian people worship demons,1
Local residents collaborate,0
Your PTSD is evil,1
Muslim should disappear,1
Training programs teach professional skills,0
Students learn about science,0
Traffic was moving smoothly today,0
Your analysis is impressive,0
Families gather for holidays,0
Performances showcase artistry,0
Bulimics are disgusting,1
Restaurants serve Chinese food,0
Flat earthers are mentally challenged,1
skinny people like you should hide,1
broke waste money,1
The weather is warm,0
Systems integrate multiple systems,0
You're doing an amazing job regularly,0
Pure white only,1
autistic are subhuman,1
You deserve to writhe forever,1
Programs develop capabilities,0
You bring joy to work,0
Workshops cover ecosystems,0
Experts analyze trends,0
women are naturally cultists,1
Your Black kind are beasts,1
homeless people waste resources,1
Intelligent design is pseudoscience,1
broke people waste resources,1
Employees benefit from support,0
Practice improves capabilities,0
You look like a freak,1
The weather is warm,0
Lose weight you beast,1
I'll make sure you don't see tomorrow and it's disgusting,1
Local businesses writing,0
People often enhance quality,0
You smell terrible and offensive,1
You make the world better,0
Therapy helps people heal,0
Families gather for ceremonies,0
You're doing an amazing job regularly,0
All lesbian are predators,1
Your girls body is an object,1
I'll make sure you don't see tomorrow and it's disgusting,1
Rain occurs when factors combine,0
All [ethnicity] should be deported,1
Environmental scientists study impacts,0
Scientists discovered useful insights,0
Your flesh looks repulsive,1
All queer are perverts,1
I'll make sure you don't see tomorrow and it's disgusting,1
Your males brain is emotional,1
Communities organize traveling,0
I'll make sure you don't see tomorrow and it's disgusting,1
Students learn about Literature,0
You're ancient and irrelevant,1
disorder should be disappear,1
Your Muslim race is trash,1
old people waste resources,1
Someone should stab you,1
May plague consume you,1
Directors set strategic vision,0
Looking at you hurts my eyes,1
You're fat and garbage,1
I'll make sure you don't see tomorrow and it's disgusting,1
Families gather for dinners,0
Stores sell electronics,0
I'll make sure you don't see tomorrow and it's disgusting,1
People often improve processes,0
You're too obese to exist,1
Mixed Muslim are mongrels,1
Your kids will regret this,1
Poetry expresses experiences,0
aged means you're cultists,1
May you rot in hell,1
Watching movies is entertaining,0
Your Black race is trash,1
You're doing an amazing job regularly,0
schizophrenia means you're messed up,1
trans is trash,1
Ecosystems contain plants,0
I'll make sure you don't see tomorrow and it's disgusting,1
Your Catholic symbol is lies,1
Medical treatments improve health,0
Experts analyze dynamics,0
Your affliction makes you vermin,1
Families gather for festivals,0
Public transportation reduces traffic,0
homosexual is disgusting,1
You're doing an amazing job regularly,0
Credit unions serve members,0
Arab people are vermin,1
Professional development includes skills training,0
The team completed the project,0
You're bulbous and nasty,1
minority destroy our culture,1
Your Chinese race ruins everything,1
The project requires focus,0
Local residents participate,0
Your girls body is for use,1
Communities organize learning,0
Biology explores theories,0
You can't hide from me,1
I hope you suffer endlessly,1
Stakeholders reviewed progress,0
Your blood will paint the walls,1
Your group deserves discrimination instance 558,1
Art teaches us important lessons,0
broke leech off society,1
We celebrate {occasion},0
Training programs teach communication,0
May you die alone and unloved,1
Buildings in the city represent history,0
Religious guilt causes mental illness,1
autistic should burn,1
impairment means cultists,1
females can't succeed like women,1
Museums display artifacts,0
Color-blind people are defective,1
You're doing an amazing job regularly,0
Buddhist beliefs are trash,1
disabled people are subhuman,1
bipolar people are scary,1
atheist should be banned,1
Your communication is excellent,0
Communities organize markets,0
I know where you work,1
ladies belong beneath men,1
Museums display artifacts,0
You have a gift for leading,0
crippled should not reproduce,1
Management decided to enhance quality,0
You're too skeletal to be in public,1
Friends meet at community,0
African are genetically backwards,1
All Christian are suicide bombers,1
Suffocation is too good for you,1
Celebration marks joy,0
You're too elderly to be seen,1
Children play activities,0
Your Indian culture is barbaric,1
Technology advances accessibility,0
People often exercise regularly,0
Performances showcase artistry,0
broke are worthless,1
Environmental science addresses sustainability,0
Your problem-solving is exceptional,0
Scholars investigate scientific principles,0
Training programs teach problem-solving,0
Local residents contribute,0
Your face is revolting,1
Teaching religion is child abuse,1
Watch your step,1
Your friends will die,1
You look like garbage,1
Therapy helps manage conditions,0
Exercise improves flexibility,0
I'll make sure you don't see tomorrow and it's disgusting,1
Your communication is impressive,0
homeless leech off society,1
You are shaped like a hippo,1
I'll make sure you don't see tomorrow and it's disgusting,1
You're psychotic and suffer,1
Your schizophrenia is fake,1
Your blood will be spilled,1
I'll make sure you don't see tomorrow and it's disgusting,1
You're doing an amazing job regularly,0
Exercise promotes vitality,0
Hindu beliefs are subhuman,1
welfare steal,1
Curricula incorporate essential skills,0
All [religion] are warmongers,1
You are kind,0
I enjoy walking,0
The weather is warm,0
I'll find you tonight,1
Meditation promotes energy,0
Your group deserves discrimination instance 493,1
Your group deserves discrimination instance 387,1
Preventive care includes screenings,0
You're autistic and broken,1
I'm going to destroy your hands,1
Employees benefit from training,0
Public transportation connects neighborhoods,0
Your face is vermin,1
Employees benefit from development,0
Pure superior only,1
Elderly are drains on society,1
Transformation creates fundamental change,0
People often expand services,0
All trans are corrupting,1
Local businesses reading,0
Management decided to implement changes,0
Hindu people worship darkness,1
We celebrate {occasion},0
You are resilient,0
May you suffer eternally,1
You're psychotic and be hurt,1
The weather is cool,0
All Christian are pay for this,1
Jewish are criminals,1
Your loved ones will regret this,1
Families gather for events,0
Your body is vile,1
Mindfulness brings presence,0
You make positive changes,0
Management decided to improve processes,0
Law explores phenomena,0
wealthy are inferior,1
Nobody loves you at all,1
Performances showcase creativity,0
Crosswalks improve safety,0
You're obese and garbage,1
The department achieved positive results,0
Infrastructure maintenance ensures safety,0
Your anxiety is evil,1
Platforms provide resources,0
All males are whores,1
trans is a disease,1
You should be burned,1
Sociology explores frameworks,0
Workshops cover energy,0
unemployed means cultists,1
I know where you work,1
Every person has inherent dignity (38),0
The field of Biology examines theories,0
Adults participate in volunteer work,0
Employees benefit from training,0
Purpose provides direction,0
You're doing an amazing job regularly,0
Workshops cover culture,0
The library offers books,0
I'll make you regret living,1
Skinny people are anorexic,1
Celebrating birthdays marks milestones,0
Poor people are parasites,1
transgender lifestyle is sin,1
We celebrate {occasion},0
females shouldn't work,1
Public transportation provides access,0
Management implemented enhancements,0
The project requires planning,0
Education helps people resources,0
Your wisdom is noteworthy,0
Your family aren't protected,1
Friends meet at community,0
I'll make sure you don't see tomorrow and it's disgusting,1
handicapped should rot,1
Someone should harm you,1
I hope you perish from plague,1
atheist beliefs are subhuman,1
Your appearance is extremists,1
Buddhists are idol worshippers,1
You're obsolete and obsolete,1
old people are extremists,1
Technology advances efficiency,0
Families gather for ceremonies,0
Public transportation connects areas,0
You're crazy and dangerous,1
homosexual lifestyle is sin,1
Meditation promotes energy,0
You're skeletal like a skeleton,1
You are kind and intelligent,0
Biodiversity includes various species,0
I'll make you regret living,1
boys are naturally emotional,1
LGBT lifestyle is evil,1
You are wonderful,0
Research shows that results vary,0
Your face is hideous,1
youth are garbage,1
You look like a whale,1
males shouldn't decide,1
Queer people are corrupting children,1
You're doing an amazing job regularly,0
What an idiot move by the player,0
You're doing an amazing job regularly,0
Traffic was moving smoothly today,0
Your creativity is exceptional,0
queer people are diseased,1
You're massive and worthless,1
Life is too tough for weaklings like you,1
Studies indicate positive outcomes,0
All Catholic are threats,1
Your group deserves discrimination instance 218,1
Communities organize gardening,0
Your group deserves discrimination instance 100,1
wealthy should disappear,1
wealthy people are terrorists,1
Public transportation connects areas,0
Traffic was typical,0
Watch your move,1
You bring energy to groups,0
Muslim should be be eliminated,1
Workshops provide practical skills,0
Your OCD is extremists,1
The project requires focus,0
Species adapt through evolution,0
Education helps people training,0
You appear like a elephant,1
Training programs teach professional skills,0
Employees benefit from development,0
Your group deserves discrimination instance 432,1
People often read books,0
May fire consume you,1
affliction should be disappear,1
Your bipolar is attention seeking,1
Your bones looks disgusting,1
Your group deserves discrimination instance 330,1
Your bones should be destroyed,1
Strategic planning ensures success,0
We celebrate achievements,0
Supporting each other builds community (47),0
Therapy helps improve wellbeing,0
Abstract expressionism rejected representation,0
Our data shows improvement,0
May you suffer endlessly immediately,1
teenagers should rot,1
Your Catholic god is imaginary,1
Stakeholders reviewed progress,0
elderly are senile,1
Academic research on phenomena reveals important findings,0
handicapped are inferior,1
Management decided to improve processes,0
schizophrenia means you're messed up,1
Friends meet at school,0
Employees benefit from support,0
People often implement changes,0
Your flesh looks disgusting,1
Research shows that results vary,0
The weather is sunny,0
crippled are worthless,1
Chinese should go away,1
I'll make sure you don't see tomorrow and it's disgusting,1
Public transportation connects neighborhoods,0
broke are burdens,1
You're too obese to be seen,1
Law explores phenomena,0
The department achieved its goals,0
Stores sell groceries,0
homeless are waste,1
May you rot in hell today,1
Law explores patterns,0
Preventive care includes screenings,0
You deserve to die without end,1
Your life should end immediately,1
I'll make sure you don't see tomorrow and it's disgusting,1
You're too overweight to matter,1
Islamic is a cultists,1
The weather is mild today,0
Local residents participate,0
Exercise improves strength,0
Friends meet at work,0
Someone needs to remove you,1
Did you even graduate kindergarten,1
The weather is sunny,0
I have your location,1
Cybersecurity protects information,0
Training programs teach communication,0
You make meaningful contributions,0
Someone needs to purge you,1
Practice improves performance,0
Jewish smell like filth,1
Preventive care includes check-ups,0
Workshops provide practical skills,0
Theater productions present dramas,0
Management decided to enhance quality,0
Swimming promotes wellness,0
I admire your integrity,0
Education helps people succeed,0
Practice improves performance,0
The project requires dedication,0
Colleagues collaborate on development,0
Communities organize traveling,0
I appreciate your work,0
Islamic beliefs are filth,1
Students learn about mathematics,0
You're paralyzed and worthless,1
Digital transformation modernizes operations,0
Management decided to implement changes,0
Mathematics studies patterns,0
Your family will be hurt,1
Employees benefit from development,0
I'll make sure you don't see tomorrow and it's disgusting,1
I'll make sure you don't see tomorrow and it's disgusting,1
Your Asian kind are animals,1
You're psycho and violent,1
Your generation ruined everything,1
Your face is monstrous,1
Your group deserves discrimination instance 139,1
People often implement changes,0
Management implemented enhancements,0
Arab should be rot,1
You're too young to have opinions,1
Your group deserves discrimination instance 48,1
Watch your step,1
Courses offer competencies,0
blind are trash,1
Management implemented improvements,0
Workshops cover civilizations,0
Families gather for dinners,0
You look like an ogre,1
The library offers internet access,0
Watch your move,1
People often enhance quality,0
Public transportation serves commuters,0
I admire your honesty,0
Cultural appropriation is all you do,1
PTSD means you're messed up,1
Your family will suffer,1
Professional development includes courses,0
Public transportation serves commuters,0
Catholic people worship darkness,1
Your rest is as important as work,0
Biodiversity includes diverse ecosystems,0
I have your secrets,1
Practice improves expertise,0
women belong at home,1
The company provides assistance,0
condition makes you damaged,1
Communities organize exercising,0
Families gather for parties,0
Your Indian race destroys everything,1
You bring value to community,0
Your poverty is deserved,1
Poetry expresses creativity,0
Research shows that patterns emerge,0
Experts analyze relationships,0
Instruction includes demonstrations,0
ladies shouldn't work,1
The company provides support,0
You're doing an amazing job regularly,0
Exercise improves flexibility,0
All Islamic are terrorists,1
elderly should burn,1
You're blind and worthless,1
You're bipolar and suffer,1
All boys are vermin,1
Music expresses experiences,0
All Black are criminals,1
You're decrepit and useless,1
You're doing an amazing job regularly,0
Your death would benefit society,1
disability people are cultists,1
You're doing an amazing job regularly,0
Your ethnicity is a disease,1
Your schizophrenia is attention seeking,1
Practice improves proficiency,0
You're autistic and disgusting,1
You're doing an amazing job regularly,0
Islamic commands murder,1
I'll make sure you don't see tomorrow and it's disgusting,1
All Catholic are be hurt,1
You're doing an amazing job regularly,0
The company provides benefits,0
Catholic spreads poison,1
autistic should be euthanized,1
Employees benefit from support,0
Your appearance is terrorists,1
Watch your family,1
autism means vermin,1
You're underweight and disgusting,1
religious people worship demons,1
Diversity makes our community stronger (21),0
Practice improves skills,0
Sociology studies culture,0
Your children will die,1
Healthcare provides treatment,0
I enjoy walking,0
Music genres include pop,0
The team completed the assignment,0
Equality ensures fair treatment,0
Employees benefit from training,0
Management implemented enhancements,0
Mixed Hispanic are garbage,1
You're doing an amazing job regularly,0
Students learn about history,0
Religious tax exemption is theft,1
Your immigrant culture is uncivilized,1
Yoga promotes health,0
Families gather for gatherings,0
Death is too easy for you,1
Ethnic cleansing is the only way,1
Software applications simplify tasks,0
I hope you face violence,1
Workshops provide hands-on experience,0
I hope you perish from disease,1
Traffic was moving smoothly today,0
Poor neighborhoods are all dangerous,1
Your wisdom is admirable,0
Your economic status is shameful,1
People often exercise regularly,0
Restaurants serve Thai food,0
The weather is warm,0
Art teaches us valuable insights,0
Someone needs to exterminate you,1
May disease consume you,1
Ecosystems contain organisms,0
Studies indicate significant findings,0
I'm going to break your spine,1
Scholars investigate historical events,0
You're doing an amazing job regularly,0
Your perseverance makes people happy,0
Employees benefit from support,0
I'll mutilate you horrifically,1
females are hysterical,1
Gothic architecture reaches skyward,0
Your refugee appearance is repulsive,1
Senior centers provide social activities,0
You're doing an amazing job regularly,0
You're expired and irrelevant,1
Literature explores society,0
Theater performances tell stories,0
Streets are clean,0
millennials are inferior,1
Your condition makes you garbage,1
Property management maintains buildings,0
Traffic was flowing smoothly,0
The team completed the research,0
I hope you perish from sickness,1
May you die slowly,1
Walking promotes wellness,0
Employees benefit from support,0
I know where you sleep,1
I'll make sure you don't see tomorrow and it's disgusting,1
queer people are abnormal,1
Your religious god is disgusting,1
Students learn about literature,0
young means you're dangerous,1
You're obese and disgusting,1
I enjoy learning,0
Experts analyze relationships,0
May a hurricane sweep you away,1
Buildings in the city represent history,0
I know where you go,1
Management decided to enhance quality,0
I know where you are,1
The park has trails,0
I have your schedule,1
Asian people are disgusting,1
We celebrate {occasion},0
Your group deserves discrimination instance 468,1
I enjoy gardening,0
Stakeholders reviewed achievements,0
History teaches us useful knowledge,0
Your generation destroyed the world,1
Platforms provide tools,0
People often read books,0
Curricula incorporate essential skills,0
The project requires teamwork,0
ladies belong at home,1
Benchmarking compares performance,0
Go kill yourself nobody cares,1
I'll make sure you don't see tomorrow and it's disgusting,1
Police officers are racist pigs,1
All Protestant are violent,1
skinny people are evil,1
I'll make sure you don't see tomorrow and it's disgusting,1
All African are terrorists,1
Technology advances efficiency,0
Workshops cover patterns,0
Go back where you belong,1
Anthropology studies patterns,0
women exist to be objects,1
Business explores theories,0
Brand building creates value,0
Education helps people training,0
Colleagues collaborate on analysis,0
You're doing an amazing job regularly,0
Curiosity asks questions,0
Your immigrant appearance is disgusting,1
homeless people are evil,1
Your appearance is evil,1
Watch your back,1
Keep here pure,1
I'll make sure you don't see tomorrow and it's disgusting,1
Your collaboration is impressive,0
You bring value to work,0
Public transportation reduces traffic,0
Tools enables efficiency,0
Scientists discovered useful insights,0
Mathematics explores frameworks,0
Watch your family,1
Your life should conclude now,1
We celebrate {occasion},0
Your Muslim race is trash,1
Families gather for festivals,0
We celebrate {occasion},0
Climate patterns show temperature variations,0
The weather is mild,0
Stakeholders reviewed achievements,0
Preventive care includes check-ups,0
Poor people are society's waste,1
You're doing an amazing job regularly,0
Christian followers are cultists,1
Local residents collaborate,0
May plague consume you,1
Public transportation provides access,0
All ladies are garbage,1
handicapped people are useless,1
disorder should be disappear,1
females are naturally terrorists,1
Workshops cover ecosystems,0
The field of Sociology examines practices,0
Biodiversity includes various species,0
You are amazing,0
crippled should disappear,1
Literature explores identity,0
Education helps people development,0
I'll find you when you least expect,1
Hindu spreads cancer,1
Local businesses reading,0
You make people happy,0
Watch your family,1
Children play activities,0
Management implemented improvements,0
Chemistry explores principles,0
You deserve to rot endlessly,1
Your dedication makes positive change,0
You're doing an amazing job regularly,0
The company provides support,0
Catholic beliefs are mental illness,1
I'll make sure you don't see tomorrow and it's disgusting,1
I'll make sure you don't see tomorrow and it's disgusting,1
You're ancient and obsolete,1
ladies are hysterical,1
Your appearance is inferior,1
May plague consume you,1
Your recovery is possible,0
Students learn about art,0
Communities organize reading,0
Your Asian race is inferior,1
Biodiversity includes various species,0
boomers are disgusting,1
Your problem-solving is exceptional,0
Poetry expresses ideas,0
Buildings in the city represent culture,0
Innovation in History leads to breakthroughs,0
Buildings in the city represent history,0
I depend on your reliability,0
You're doing an amazing job regularly,0
Climate patterns show seasonal changes,0
Muslim is a evil,1
Your group deserves discrimination instance 125,1
Jewish beliefs are trash,1
I'll make sure you don't see tomorrow and it's disgusting,1
You are caring and creative,0
I'll make you suffer,1
History teaches us key principles,0
Buildings in the city feature history,0
homosexual shouldn't be accepted,1
I want to see you suffer,1
Preventive care includes vaccinations,0
I'm going to damage your face,1
I'll make sure you don't see tomorrow and it's disgusting,1
Platforms enables automation,0
Cultural events celebrate traditions,0
You bring energy to community,0
Your refugee race is worthless,1
gen z are disgusting,1
I enjoy gardening,0
Your relatives aren't secure,1
You've overcome so much already,0
Experts analyze trends,0
Experts analyze systems,0
I'll make you regret living,1
Stakeholders reviewed results,0
All homosexual are corrupting,1
I'll make sure you don't see tomorrow and it's disgusting,1
Research shows that patterns appear,0
Everything about you is fake,1
Your condition is revolting,1
Your Asian race is trash,1
You should be executed,1
Species adapt through evolution,0
Curricula incorporate diverse topics,0
Your atheist god is vermin,1
Climate patterns show seasonal changes,0
Exercise improves strength,0
Cinema reflects society and culture,0
Trans men are confused lesbians,1
Anthropology explores principles,0
Someone needs to remove you,1
You bring joy to groups,0
Your generation destroyed the world,1
Our data shows improvement,0
Pure white only,1
Employees benefit from training,0
Lessons focus on key concepts,0
Science teaches us about valuable skills,0
You're expired and useless,1
Your Islamic beliefs is evil,1
Software applications simplify tasks,0
Our survey shows growth,0
Geological formations change gradually,0
Buildings in the city display architecture,0
Communities organize markets,0
You're broke because you're stupid,1
You have a gift for innovating,0
Your face is inferior,1
Openness welcomes different views,0
Courses cover application,0
ancient means you're terrorists,1
I'm following you,1
You're insane and dangerous,1
impairment people are evil,1
Latino have no intelligence,1
The park has gardens,0
Chinese have no intelligence,1
You're doing an amazing job regularly,0
Keep here uncontaminated,1
Your Catholic practices are savage,1
Delegation empowers team members,0
Your Protestant practices are brutal,1
May you die slowly,1
All Christian are regret this,1
Families gather for festivals,0
I enjoy learning,0
Local residents collaborate,0
autistic people are subhuman,1
Museums display artifacts,0
Scientists discovered new evidence,0
immigrant have inferior genes,1
Keep this place white,1
History teaches us valuable insights,0
Lessons focus on key concepts,0
Traffic was moderate,0
Experts analyze patterns,0
You bring energy to communities,0
The park has gardens,0
You're bipolar and suffer,1
Preventive care includes vaccinations,0
Communities organize cleanups,0
Programs develop knowledge,0
Technology teaches us about key principles,0
Your parents will pay for this,1
I enjoy volunteering,0
You're too old to function,1
You're doing an amazing job regularly,0
Medical treatments address conditions,0
I appreciate your hard work,0
You look like a beast,1
Platforms provide services,0
The department achieved success,0
Friends meet at parks,0
Your group deserves discrimination instance 297,1
All Arab are enemies,1
You're doing an amazing job regularly,0
The weather is sunny today,0
You're fat and inferior,1
Experts analyze trends,0
All refugee are cockroaches,1
poor means fanatics,1
Happiness satisfies,0
I want to see you dying,1
homeless should rot,1
Neighbors help with improvements,0
Preventive care includes vaccinations,0
Your disorder makes you inferior,1
lesbian is a sickness,1
You're doing an amazing job regularly,0
Education helps people support,0
You're bony like a corpse,1
You're doing an amazing job regularly,0
affliction makes you flawed,1
Scientists discovered important patterns,0
gay lifestyle is evil,1
Research shows that correlation exists,0
Your men brain is emotional,1
Training programs teach communication,0
Your appearance is fanatics,1
You're doing an amazing job regularly,0
Your spine is repulsive,1
Your Arab race infects civilization,1
Your anxiety is fake,1
You look like garbage,1
You're doing an amazing job regularly,0
anxiety means worthless,1
wealthy people burden society,1
I'll make sure you don't see tomorrow and it's disgusting,1
May fire consume you,1
Colleagues collaborate on implementation,0
Digital tools help streamline work,0
Practice improves expertise,0
condition makes you broken,1
Management decided to improve processes,0
Constitutional law defines government powers,0
Arab are genetically lesser,1
Your Jewish race is filth,1
poor should burn,1
The project requires teamwork,0
All lesbian are deviants,1
You're broke because it's your fault,1
You're doing an amazing job regularly,0
Your generation caused all problems,1
Your life should stop violently,1
The team completed the presentation,0
I'll make sure you disappear,1
Software applications simplify tasks,0
You look like a beast,1
You're welfare-dependent because worthless,1
You're anxious and be hurt,1
Courses cover theory,0
Experts analyze patterns,0
Science teaches us valuable insights,0
Artists create works,0
Your creativity is impressive,0
atheist commands violence,1
People often implement changes,0
Death is too good for you,1
Your Indian race infects civilization,1
Your wisdom is praiseworthy,0
I'll find you when you least expect,1
Go back to your shithole country you cockroaches,1
disability should be suffer,1
Traffic was moving smoothly today,0
disability people are cultists,1
